Time,Frequency,GTR_Amplitude,HyperTwist_Amplitude,Difference
-0.858,142.25812733748384,-0.000000000000000000000869167958351706,0.000000000000000000001943094650415904,0.0000000000000000000028122626087676102
-0.857,142.2868499131726,0.0000000000000000000009081526542266619,0.000000000000000000002469901227854022,0.0000000000000000000015617485736273601
-0.856,142.31559376412778,0.0000000000000000000022121464543374187,0.0000000000000000000016456118643913788,-0.0000000000000000000005665345899460399
-0.855,142.344358917584,0.000000000000000000002360807005603116,0.0000000000000000000001866262132325498,-0.000000000000000000002174180792370566
-0.854,142.3731454008255,0.0000000000000000000012750363034067149,-0.0000000000000000000013278807404475038,-0.0000000000000000000026029170438542186
-0.853,142.40195324118613,-0.0000000000000000000004784876450053054,-0.000000000000000000002374704110210087,-0.0000000000000000000018962164652047816
-0.852,142.4307824660496,-0.0000000000000000000019824303798696765,-0.000000000000000000002210681160685351,-0.0000000000000000000002282507808156744
-0.851,142.45963310284955,-0.000000000000000000002448550311313159,-0.0000000000000000000006028144080808706,0.0000000000000000000018457359032322883
-0.85,142.48850517906962,-0.0000000000000000000016312562767823069,0.0000000000000000000014413966352196753,0.000000000000000000003072652912001982
-0.849,142.5173987222436,0.000000000000000000000042222672090360454,0.000000000000000000002472663276239273,0.0000000000000000000024304406041489125
-0.848,142.5463137599556,0.0000000000000000000016944449937836938,0.0000000000000000000020228891669754613,0.00000000000000000000032844417319176757
-0.847,142.5752503198401,0.0000000000000000000024575349929982657,0.0000000000000000000006850095452626258,-0.0000000000000000000017725254477356397
-0.846,142.60420842958212,0.000000000000000000001929361107456371,-0.000000000000000000000865892867683618,-0.000000000000000000002795253975139989
-0.845,142.63318811691727,0.00000000000000000000038618004633170824,-0.0000000000000000000021407870450094698,-0.000000000000000000002526967091341178
-0.844,142.66218940963194,-0.0000000000000000000013610756283105837,-0.000000000000000000002431986926584787,-0.0000000000000000000010709112982742035
-0.843,142.69121233556342,-0.0000000000000000000023925233945772116,-0.0000000000000000000012206437339414008,0.0000000000000000000011718796606358109
-0.842,142.72025692259996,-0.0000000000000000000021637932372639724,0.0000000000000000000008626456105925869,0.000000000000000000003026438847856559
-0.841,142.74932319868094,-0.0000000000000000000007939960646854091,0.0000000000000000000023237214081110026,0.0000000000000000000031177174727964115
-0.84,142.77841119179695,0.0000000000000000000009954808911981913,0.0000000000000000000022925424548958195,0.0000000000000000000012970615636976281
-0.839,142.80752092999,0.000000000000000000002260351644187531,0.0000000000000000000011331981398550527,-0.0000000000000000000011271535043324782
-0.838,142.83665244135355,0.0000000000000000000023317522310194747,-0.00000000000000000000041195871981065944,-0.000000000000000000002743710950830134
-0.837,142.86580575403266,0.0000000000000000000011705168036605054,-0.0000000000000000000018337696799758608,-0.0000000000000000000030042864836363662
-0.836,142.89498089622413,-0.0000000000000000000006105420675025101,-0.0000000000000000000024972755274523057,-0.0000000000000000000018867334599497955
-0.835,142.9241778961766,-0.0000000000000000000020693951104408683,-0.000000000000000000001714662572530349,0.0000000000000000000003547325379105195
-0.834,142.95339678219065,-0.0000000000000000000024329449897529565,0.0000000000000000000002657417943898006,0.000000000000000000002698686784142757
-0.833,142.98263758261908,-0.0000000000000000000015071986621277143,0.0000000000000000000020523852154205613,0.000000000000000000003559583877548276
-0.8320000000000001,143.01190032586678,0.00000000000000000000021840685068175066,0.000000000000000000002450225059002164,0.000000000000000000002231818208320413
-0.8310000000000001,143.0411850403911,0.0000000000000000000018290479372784108,0.000000000000000000001521542653995967,-0.00000000000000000000030750528328244375
-0.8300000000000001,143.07049175470175,0.000000000000000000002469266442545994,0.000000000000000000000017549483687024277,-0.0000000000000000000024517169588589694
-0.8290000000000001,143.0998204973611,0.0000000000000000000017976976728214433,-0.0000000000000000000014925438892629143,-0.0000000000000000000032902415620843576
-0.8280000000000001,143.1291712969843,0.0000000000000000000001698669376378517,-0.0000000000000000000024434672493214377,-0.0000000000000000000026133341869592895
-0.8270000000000001,143.15854418223924,-0.0000000000000000000015492386749540208,-0.000000000000000000002076603643030682,-0.0000000000000000000005273649680766614
-0.8260000000000001,143.18793918184684,-0.0000000000000000000024444373200164497,-0.00000000000000000000030199013943489146,0.0000000000000000000021424471805815583
-0.8250000000000001,143.21735632458115,-0.0000000000000000000020378074240020924,0.0000000000000000000016959778977440334,0.000000000000000000003733785321746126
-0.8240000000000001,143.24679563926944,-0.000000000000000000000544568108763792,0.0000000000000000000025014187771075836,0.0000000000000000000030459868858713757
-0.8230000000000001,143.2762571547923,0.0000000000000000000012399981513682687,0.0000000000000000000018433768030557815,0.0000000000000000000006033786516875128
-0.8220000000000001,143.30574090008383,0.000000000000000000002363622884806049,0.00000000000000000000041278123488452226,-0.0000000000000000000019508416499215268
-0.8210000000000001,143.3352469041318,0.0000000000000000000022253195655327353,-0.0000000000000000000011447078718500594,-0.0000000000000000000033700274373827945
-0.8200000000000001,143.36477519597764,0.0000000000000000000008974947136416555,-0.0000000000000000000023079170375484048,-0.00000000000000000000320541175119006
-0.8190000000000001,143.39432580471671,-0.0000000000000000000009110901364165251,-0.0000000000000000000023154867732423347,-0.0000000000000000000014043966368258096
-0.8180000000000001,143.42389875949834,-0.000000000000000000002233053012946803,-0.0000000000000000000008085192741356457,0.0000000000000000000014245337388111572
-0.8170000000000001,143.45349408952603,-0.0000000000000000000023598264553585736,0.0000000000000000000012931014086153558,0.0000000000000000000036529278639739294
-0.8160000000000001,143.48311182405754,-0.0000000000000000000012220314950683813,0.00000000000000000000246030298758077,0.000000000000000000003682334482649151
-0.8150000000000001,143.51275199240496,0.0000000000000000000005717103073199872,0.000000000000000000002095997945475813,0.0000000000000000000015242876381558259
-0.8140000000000001,143.54241462393503,0.000000000000000000002059660144488361,0.0000000000000000000007676888803395349,-0.0000000000000000000012919712641488263
-0.8130000000000001,143.57209974806904,0.0000000000000000000024424846539129373,-0.0000000000000000000008085173577754057,-0.000000000000000000003251002011688343
-0.812,143.6018073942831,0.0000000000000000000015131536179559436,-0.0000000000000000000021233635260477946,-0.000000000000000000003636517144003738
-0.811,143.63153759210826,-0.0000000000000000000002302546978547575,-0.000000000000000000002450525782096044,-0.0000000000000000000022202710842412866
-0.81,143.6612903711306,-0.0000000000000000000018507476563779036,-0.0000000000000000000012369305747980406,0.000000000000000000000613817081579863
-0.809,143.69106576099145,-0.0000000000000000000024757563178303528,0.0000000000000000000008783571224500668,0.0000000000000000000033541134402804194
-0.808,143.7208637913874,-0.0000000000000000000017673694579291923,0.0000000000000000000023470326187870673,0.00000000000000000000411440207671626
-0.807,143.75068449207046,-0.00000000000000000000010584470036272717,0.0000000000000000000022812851739882864,0.0000000000000000000023871298743510137
-0.806,143.78052789284834,0.0000000000000000000016136973970384791,0.0000000000000000000010787324107361364,-0.0000000000000000000005349649863023427
-0.805,143.8103940235844,0.0000000000000000000024631433454032972,-0.0000000000000000000004954680239527807,-0.000000000000000000002958611369356078
-0.804,143.84028291419787,0.0000000000000000000019826156480316404,-0.0000000000000000000019159455508528854,-0.000000000000000000003898561198884526
-0.803,143.870194594664,0.0000000000000000000004302221989779676,-0.000000000000000000002505134766502635,-0.0000000000000000000029353569654806023
